model,seed,bs,lr,model_loc,fold,epoch,set_type,loss,acc,prec,rec,f1,fn,fp,tn,tp
bert,281,16,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs16_lr3e-05_f9_ep4,9,,dev,0.09660340228232663,0.8976941157399903,0.06473936823306173,0.25228360156589824,0.10303783975839405,1719,8379,88026,580
bert,281,16,3e-05,,9,,test,,0.9177930140269538,0.09784572619874914,0.2726568551510457,0.14401145545668403,1878,6491,92731,704
bert,281,16,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs16_lr3e-05_f10_ep2,10,,dev,0.24173313455147327,0.9684884680366194,0.20964749536178107,0.08752904725019364,0.12349726775956285,2356,852,98370,226
bert,281,16,3e-05,,10,,test,,0.9677110763660303,0.10869565217391304,0.07661888284725656,0.08988112496375762,1868,1271,93922,155
bert,281,16,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs16_lr5e-05_ffan_ep2,fan,,dev,0.20000497460565758,0.9411962365591398,0.13230481533426836,0.20185449358059915,0.15984185258401581,1119,1856,47334,283
bert,281,16,5e-05,,fan,,test,,0.942031299904184,0.13831141281289774,0.2718932443703086,0.18335208098987626,873,2031,46866,326
bert,281,16,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs16_lr5e-05_f1_ep2,1,,dev,0.24604340753009418,0.9321613726135616,0.0906160458452722,0.25012357884330205,0.13303536216642564,1517,5078,90115,506
bert,281,16,5e-05,,1,,test,,0.92404563138272,0.11872857588033656,0.29273914713791777,0.16893914200199536,1841,5656,90445,762
bert,281,16,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs16_lr5e-05_f2_ep4,2,,dev,0.10277012481884028,0.9471044739828173,0.07692307692307693,0.0914329619669612,0.08355274705985606,2365,2856,93245,238
bert,281,16,5e-05,,2,,test,,0.9295837286527514,0.09196787148594378,0.14962430578242406,0.11391617957965428,2603,4522,93601,458
bert,281,16,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs16_lr5e-05_f3_ep2,3,,dev,0.2409569978676643,0.9048466160657812,0.13210084033613445,0.3851682456713492,0.19672951777073253,1882,7746,90377,1179
bert,281,16,5e-05,,3,,test,,0.9397503258390355,0.151931501393867,0.3151590251961999,0.205024855568991,1658,4259,91528,763
bert,281,16,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs16_lr5e-05_f4_ep4,4,,dev,0.09410583209525097,0.9134693711306614,0.06312005751258087,0.18133002891367203,0.09364334470989762,1982,6516,89271,439
bert,281,16,5e-05,,4,,test,,0.9172686511396189,0.09033895774227266,0.24355877616747182,0.13179392223069383,1879,6092,87772,605
bert,281,16,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs16_lr5e-05_f5_ep2,5,,dev,0.22712307163281367,0.957871465935982,0.14670255720053835,0.1316425120772947,0.1387651177593889,2157,1902,91962,327
bert,281,16,5e-05,,5,,test,,0.9622006728676034,0.14103170847136773,0.12939643942683457,0.13496376811594205,2005,1815,96942,298
bert,281,16,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs16_lr5e-05_f6_ep3,6,,dev,0.1562855078448964,0.9668513754205422,0.16116504854368932,0.10811984368215372,0.1294178794178794,2054,1296,97461,249
bert,281,16,5e-05,,6,,test,,0.9709394098838385,0.08708133971291866,0.04529616724738676,0.05959397511460379,1918,954,95865,91
bert,281,16,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs16_lr5e-05_f7_ep3,7,,dev,0.15162349382444518,0.9486785121625451,0.07470147181338517,0.13389746142359382,0.09590017825311943,1740,3332,93487,269
bert,281,16,5e-05,,7,,test,,0.9440690077582686,0.08727053866987662,0.10599415204678363,0.09572536722231392,2446,3033,92191,290
bert,281,16,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs16_lr5e-05_f8_ep4,8,,dev,0.09369121144904057,0.9440383830134749,0.09136904761904761,0.11220760233918128,0.10072178477690288,2429,3053,92171,307
bert,281,16,5e-05,,8,,test,,0.93497730588426,0.07262917617763022,0.15224010439321445,0.09834223096375388,1949,4469,91936,350
bert,281,16,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs16_lr5e-05_f9_ep3,9,,dev,0.1405295926063139,0.9476009077646296,0.0687481236865806,0.09960852544584602,0.08134991119005328,2070,3102,93303,229
bert,281,16,5e-05,,9,,test,,0.9492652548033476,0.08908685968819599,0.10844306738962045,0.09781659388646288,2302,2863,96359,280
bert,281,16,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs16_lr5e-05_f10_ep3,10,,dev,0.12208379198298708,0.9500903697300696,0.10016,0.12122385747482571,0.10968985456456982,2269,2812,96410,313
bert,281,16,5e-05,,10,,test,,0.9470560401579987,0.07965554359526372,0.1463173504695996,0.10315385955741417,1727,3420,91773,296
bert,281,21,2e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr2e-05_ffan_ep2,fan,,dev,0.21485028080642224,0.9661804237824162,0.26046511627906976,0.11982881597717546,0.16414264777723497,1234,477,48713,168
bert,281,21,2e-05,,fan,,test,,0.9705565314595975,0.26610169491525426,0.13094245204336946,0.17551704863051984,1042,433,48464,157
bert,281,21,2e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr2e-05_f1_ep2,1,,dev,0.25380509643525373,0.9581241770901909,0.15498652291105122,0.2273850716757291,0.18433179723502305,1563,2508,92685,460
bert,281,21,2e-05,,1,,test,,0.9607412060301508,0.22178477690288714,0.19477525931617365,0.20740437717324606,2096,1779,94322,507
bert,281,21,2e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr2e-05_f2_ep2,2,,dev,0.24569554523393317,0.9597078132598477,0.1943950177935943,0.1678832116788321,0.18016903731189446,2166,1811,94290,437
bert,281,21,2e-05,,2,,test,,0.9590350253004427,0.27621800165152766,0.2185560274420124,0.24402699252234178,2392,1753,96370,669
bert,281,21,2e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr2e-05_f3_ep2,3,,dev,0.25204180770455614,0.893283523086654,0.12394284047827354,0.41653054557334207,0.19103985615822594,1786,9012,89111,1275
bert,281,21,2e-05,,3,,test,,0.9104248126425546,0.10544554455445544,0.35192069392812886,0.16227025997524047,1569,7228,88559,852
bert,281,21,2e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr2e-05_f4_ep1,4,,dev,0.3261918821341656,0.9677521179537308,0.16814946619217083,0.07806691449814127,0.10662905500705219,2232,935,94852,189
bert,281,21,2e-05,,4,,test,,0.9687590816623075,0.27405498281786944,0.12842190016103058,0.17489035087719296,2165,845,93019,319
bert,281,21,2e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr2e-05_f5_ep3,5,,dev,0.18419527495127233,0.9609125254286545,0.1999063670411985,0.1719001610305958,0.18484848484848485,2057,1709,92155,427
bert,281,21,2e-05,,5,,test,,0.9615179101523847,0.1462979482604817,0.14242292661745548,0.14433443344334432,1975,1914,96843,328
bert,281,21,2e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr2e-05_f6_ep4,6,,dev,0.11668910757381175,0.9510290916287354,0.11540697674418604,0.17238384715588362,0.1382552672819084,1906,3043,95714,397
bert,281,21,2e-05,,6,,test,,0.9541931436435018,0.10107731305449937,0.15878546540567445,0.1235237173281704,1690,2837,93982,319
bert,281,21,2e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr2e-05_f7_ep4,7,,dev,0.10488104456195943,0.9653235925041487,0.13111342351716962,0.1254355400696864,0.12821165097939455,1757,1670,95149,252
bert,281,21,2e-05,,7,,test,,0.9560126582278481,0.09769820971867008,0.06980994152046784,0.08143253037731826,2545,1764,93460,191
bert,281,21,2e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr2e-05_f8_ep3,8,,dev,0.1610859721746357,0.9633830134748878,0.1397121083827265,0.06030701754385965,0.08424814909369414,2571,1016,94208,165
bert,281,21,2e-05,,8,,test,,0.9596571567514994,0.1028787163756489,0.09482383645063071,0.09868718877320054,2081,1901,94504,218
bert,281,21,2e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr2e-05_f9_ep4,9,,dev,0.10200074309709874,0.8842600097260496,0.06839466464856683,0.3144845585036973,0.11235431235431236,1576,9848,86557,723
bert,281,21,2e-05,,9,,test,,0.9035794271344937,0.10077262693156733,0.35360185902401237,0.15684590276584778,1669,8147,91075,913
bert,281,21,2e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr2e-05_f10_ep2,10,,dev,0.2605961119529399,0.9666221366547484,0.22763684913217624,0.13206816421378775,0.16715686274509803,2241,1157,98065,341
bert,281,21,2e-05,,10,,test,,0.9630616359447005,0.13970588235294118,0.15027187345526447,0.14479638009049775,1719,1872,93321,304
bert,281,21,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr3e-05_ffan_ep2,fan,,dev,0.20970783163656426,0.9435483870967742,0.1365,0.19472182596291013,0.16049382716049382,1129,1727,47463,273
bert,281,21,3e-05,,fan,,test,,0.941332641328649,0.12756849315068494,0.24854045037531275,0.16859971711456861,901,2038,46859,298
bert,281,21,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr3e-05_f1_ep2,1,,dev,0.2460761220423413,0.9488252962475313,0.1199794026776519,0.23035096391497775,0.15777890638225833,1557,3418,91775,466
bert,281,21,3e-05,,1,,test,,0.9533858810179932,0.17898457583547558,0.2139838647714176,0.19492563429571305,2046,2555,93546,557
bert,281,21,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr3e-05_f2_ep3,2,,dev,0.15390530105306474,0.9184734154644189,0.10099677513925535,0.2646945831732616,0.14620689655172414,1914,6133,89968,689
bert,281,21,3e-05,,2,,test,,0.8848434535104365,0.09993480488032039,0.3505390395295655,0.1555297869256414,1988,9664,88459,1073
bert,281,21,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr3e-05_f3_ep2,3,,dev,0.23975976659475187,0.9124960468058191,0.16134689582602596,0.4508330610911467,0.23764422249009814,1681,7173,90950,1380
bert,281,21,3e-05,,3,,test,,0.9419293743890518,0.17087845968712395,0.35192069392812886,0.23005265289590932,1569,4134,91653,852
bert,281,21,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr3e-05_f4_ep3,4,,dev,0.1563447690051463,0.9423875855327468,0.08659003831417625,0.14002478314745972,0.10700757575757577,2082,3576,92211,339
bert,281,21,3e-05,,4,,test,,0.9476169718105202,0.12714576665696828,0.17592592592592593,0.14761020097956426,2047,3000,90864,437
bert,281,21,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr3e-05_f5_ep3,5,,dev,0.15784605164233534,0.9599576535060406,0.2074105621805792,0.1960547504025765,0.20157284768211922,1997,1861,92003,487
bert,281,21,3e-05,,5,,test,,0.9632891351672274,0.18037255792821444,0.17238384715588362,0.17628774422735347,1906,1804,96953,397
bert,281,21,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr3e-05_f6_ep4,6,,dev,0.09998909573895569,0.9599643775974669,0.14901329037454691,0.16066000868432478,0.15461763476807355,1933,2113,96644,370
bert,281,21,3e-05,,6,,test,,0.9618630347674748,0.07446808510638298,0.07665505226480836,0.07554574441991661,1855,1914,94905,154
bert,281,21,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr3e-05_f7_ep2,7,,dev,0.24718806349107478,0.9708382239851054,0.18392469225199132,0.12643106022896963,0.14985250737463127,1755,1127,95692,254
bert,281,21,3e-05,,7,,test,,0.9590751327072274,0.16447021613073273,0.11403508771929824,0.1346859486293978,2424,1585,93639,312
bert,281,21,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr3e-05_f8_ep3,8,,dev,0.16577357782631136,0.9587790935075541,0.13752783964365256,0.09027777777777778,0.10900264783759929,2489,1549,93675,247
bert,281,21,3e-05,,8,,test,,0.9599813584049278,0.11225927665570691,0.10395824271422358,0.10794941282746161,2060,1890,94515,239
bert,281,21,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr3e-05_f9_ep4,9,,dev,0.09467783891503993,0.9083117198897714,0.052973116143557146,0.17398869073510223,0.08121827411167513,1899,7151,89254,400
bert,281,21,3e-05,,9,,test,,0.9257887705787592,0.07342597358037399,0.16576297443841984,0.1017714897158483,2154,5401,93821,428
bert,281,21,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr3e-05_f10_ep3,10,,dev,0.1295149754916661,0.9346391104475266,0.11584905660377358,0.2378001549186677,0.1557980208069018,1968,4686,94536,614
bert,281,21,3e-05,,10,,test,,0.9324391046741277,0.08079690094078583,0.21651013346515077,0.11767866738312736,1585,4983,90210,438
bert,281,21,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr5e-05_ffan_ep2,fan,,dev,0.20713055315975318,0.9186432637571158,0.0958904109589041,0.2296718972895863,0.13529411764705881,1080,3036,46154,322
bert,281,21,5e-05,,fan,,test,,0.9191951453209837,0.0951974992895709,0.2793994995829858,0.1420093259855871,864,3184,45713,335
bert,281,21,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr5e-05_f1_ep2,1,,dev,0.25170901606439566,0.9016931369321922,0.07521425349571494,0.32970835392980724,0.12248645670737308,1356,8201,86992,667
bert,281,21,5e-05,,1,,test,,0.901878343329551,0.09577625570776256,0.3223203995389935,0.14767226964710026,1764,7921,88180,839
bert,281,21,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr5e-05_f2_ep4,2,,dev,0.12193146261453972,0.9054850867239423,0.08471227463571253,0.263542066845947,0.1282123166059247,1917,7412,88689,686
bert,281,21,5e-05,,2,,test,,0.8749110531309298,0.09565144109219618,0.3707938582162692,0.15207342399678433,1926,10731,87392,1135
bert,281,21,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr5e-05_f3_ep2,3,,dev,0.24217524043112798,0.8709479759645794,0.0937830150345388,0.37700098007187194,0.15020174411037354,1907,11151,86972,1154
bert,281,21,5e-05,,3,,test,,0.9050993809058325,0.08831602816565222,0.3056588186699711,0.13703703703703704,1681,7639,88148,740
bert,281,21,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr5e-05_f4_ep3,4,,dev,0.15480662001528186,0.9223790322580645,0.0702247191011236,0.1755472945064023,0.10031865927062433,1996,5627,90160,425
bert,281,21,5e-05,,4,,test,,0.9359405488437746,0.09930465015210778,0.18397745571658616,0.12898673440587075,2027,4145,89719,457
bert,281,21,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr5e-05_f5_ep4,5,,dev,0.10727537131456077,0.9356395566072986,0.12688215217827745,0.25442834138486314,0.16932350971198926,1852,4349,89515,632
bert,281,21,5e-05,,5,,test,,0.9347120522461904,0.09442870632672333,0.21710811984368214,0.13161358252171626,1803,4795,93962,500
bert,281,21,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr5e-05_f6_ep4,6,,dev,0.10040679168014321,0.970878685929151,0.1774193548387097,0.07642205818497612,0.10682852807283763,2127,816,97941,176
bert,281,21,5e-05,,6,,test,,0.9718703201521836,0.0683090705487122,0.030363364858138377,0.04203997243280496,1948,832,95987,61
bert,281,21,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr5e-05_f7_ep2,7,,dev,0.24214513111309927,0.9641599546687174,0.11884634510193934,0.11896465903434544,0.11890547263681592,1770,1772,95047,239
bert,281,21,5e-05,,7,,test,,0.9546243364638628,0.11035111719106247,0.08845029239766082,0.09819435991073241,2494,1951,93273,242
bert,281,21,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr5e-05_f8_ep3,8,,dev,0.19711156499678972,0.9630053082890976,0.11986301369863013,0.05116959064327485,0.07172131147540983,2596,1028,94196,140
bert,281,21,5e-05,,8,,test,,0.9600522775166154,0.09427443237907206,0.0830795998260113,0.08832369942196532,2108,1835,94570,191
bert,281,21,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr5e-05_f9_ep3,9,,dev,0.14630160922656374,0.9419476414329713,0.06972661148733383,0.12092214006089604,0.08845052497613747,2021,3709,92696,278
bert,281,21,5e-05,,9,,test,,0.9479686456327846,0.10980166714573153,0.14794732765298219,0.1260518066325689,2200,3097,96125,382
bert,281,21,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr5e-05_f10_ep3,10,,dev,0.13897618626268873,0.9418686888530903,0.09807228915662651,0.1576297443841983,0.12091503267973856,2175,3743,95479,407
bert,281,21,5e-05,,10,,test,,0.941604262672811,0.053955078125,0.1092436974789916,0.07223402516751103,1802,3875,91318,221
bert,281,24,2e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr2e-05_ffan_ep4,fan,,dev,0.09571648412462487,0.952561669829222,0.14152298850574713,0.1405135520684736,0.14101646385110952,1205,1195,47995,197
bert,281,24,2e-05,,fan,,test,,0.9516328648993931,0.13176895306859207,0.18265221017514596,0.15309332401258305,980,1443,47454,219
bert,281,24,2e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr2e-05_f1_ep2,1,,dev,0.26655049574620715,0.9692128867676103,0.1714092140921409,0.12506178942165103,0.14461274649899972,1770,1223,93970,253
bert,281,24,2e-05,,1,,test,,0.9656346247365861,0.18465227817745802,0.08874375720322704,0.11987545407368964,2372,1020,95081,231
bert,281,24,2e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr2e-05_f2_ep2,2,,dev,0.2516466767450136,0.960650024315124,0.19251080172827653,0.15405301575105648,0.17114810072556552,2202,1682,94419,401
bert,281,24,2e-05,,2,,test,,0.9575723434535104,0.23240660295395307,0.17477948382881411,0.19951519671825468,2526,1767,96356,535
bert,281,24,2e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr2e-05_f3_ep3,3,,dev,0.15856636400313529,0.9145121758380772,0.138439642903351,0.34955896765762823,0.19833178869323445,1991,6659,91464,1070
bert,281,24,2e-05,,3,,test,,0.929964972303682,0.11873396065012831,0.28665840561751343,0.16791676748124848,1727,5151,90636,694
bert,281,24,2e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr2e-05_f4_ep1,4,,dev,0.3364696096239695,0.9568772401433692,0.16156716417910447,0.1788517141676993,0.16977063320917468,1988,2247,93540,433
bert,281,24,2e-05,,4,,test,,0.9600614439324117,0.22632423756019263,0.22705314009661837,0.2266881028938907,1920,1928,91936,564
bert,281,24,2e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr2e-05_f5_ep3,5,,dev,0.1652996526117182,0.961255033835679,0.2149703331811958,0.18961352657004832,0.20149732620320857,2013,1720,92144,471
bert,281,24,2e-05,,5,,test,,0.9599247971502078,0.1524074810982889,0.16630481980026052,0.1590531561461794,1920,2130,96627,383
bert,281,24,2e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr2e-05_f6_ep4,6,,dev,0.10899938176223252,0.9458638432614288,0.12834350070389489,0.23751628310898829,0.16664127951256663,1756,3715,95042,547
bert,281,24,2e-05,,6,,test,,0.9519063423321326,0.09263657957244656,0.15530114484818316,0.11604984191928584,1697,3056,93763,312
bert,281,24,2e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr2e-05_f7_ep2,7,,dev,0.2513846859949805,0.9734690573521674,0.20669856459330144,0.10751617720258835,0.14145383104125736,1793,829,95990,216
bert,281,24,2e-05,,7,,test,,0.9623009391588403,0.16231474947071278,0.08406432748538012,0.11076330363592583,2506,1187,94037,230
bert,281,24,2e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr2e-05_f8_ep4,8,,dev,0.11216686929624932,0.9568701510820743,0.1256913021618904,0.09137426900584796,0.10582010582010583,2486,1739,93485,250
bert,281,24,2e-05,,8,,test,,0.9538417895931269,0.12041708711738984,0.1557198782079165,0.13581183611532627,1941,2615,93790,358
bert,281,24,2e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr2e-05_f9_ep3,9,,dev,0.1752271693395941,0.920489544496677,0.09561288441918088,0.28534145280556766,0.14323144104803495,1643,6205,90200,656
bert,281,24,2e-05,,9,,test,,0.9249538328552905,0.11577028258887875,0.2951200619674671,0.16630292448712353,1820,5820,93402,762
bert,281,24,2e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr2e-05_f10_ep3,10,,dev,0.18286784943298234,0.9513378649168991,0.13951367781155016,0.1777691711851278,0.1563351498637602,2123,2831,96391,459
bert,281,24,2e-05,,10,,test,,0.946788594470046,0.07729468599033816,0.14236282748393475,0.10019133762393459,1735,3438,91755,288
bert,281,24,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr3e-05_ffan_ep3,fan,,dev,0.1403933662077669,0.9559416508538899,0.16189697465249386,0.14122681883024252,0.15085714285714286,1204,1025,48165,198
bert,281,24,3e-05,,fan,,test,,0.9620728201852443,0.1745589600742804,0.15679733110925773,0.16520210896309315,1011,889,48008,188
bert,281,24,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr3e-05_f1_ep2,1,,dev,0.2503545654986458,0.954534233048058,0.13404580152671755,0.21700444883835887,0.16572291430728575,1584,2836,92357,439
bert,281,24,3e-05,,1,,test,,0.9576916842275895,0.1827349737797499,0.17402996542451019,0.17827626918536008,2150,2026,94075,453
bert,281,24,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr3e-05_f2_ep3,2,,dev,0.14319462690124274,0.896610066461339,0.0978628861616589,0.35535920092201306,0.1534632932393198,1678,8527,87574,925
bert,281,24,3e-05,,2,,test,,0.8782119702719797,0.09660278745644599,0.3622999019928128,0.15253421360291586,1952,10371,87752,1109
bert,281,24,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr3e-05_f3_ep2,3,,dev,0.24507411670892087,0.8535341555977229,0.08996443266615524,0.4214309049330284,0.1482758620689655,1771,13049,85074,1290
bert,281,24,3e-05,,3,,test,,0.8904264418377321,0.07955232909860858,0.32589838909541513,0.12788718696814974,1632,9129,86658,789
bert,281,24,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr3e-05_f4_ep1,4,,dev,0.3292965930539058,0.9656545291625936,0.2170035671819263,0.15076414704667493,0.17791859614915917,2056,1317,94470,365
bert,281,24,3e-05,,4,,test,,0.9668908539876282,0.3098060344827586,0.23148148148148148,0.26497695852534564,1909,1281,92583,575
bert,281,24,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr3e-05_f5_ep3,5,,dev,0.16875285572243318,0.9644413999252709,0.22743055555555555,0.15821256038647344,0.18660968660968663,2091,1335,92529,393
bert,281,24,3e-05,,5,,test,,0.9662378784880269,0.17817759721416135,0.13330438558402083,0.15250869349230003,1996,1416,97341,307
bert,281,24,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr3e-05_f6_ep4,6,,dev,0.09497381621688128,0.9259054027310508,0.08672086720867209,0.23621363438992618,0.12686567164179105,1759,5729,93028,544
bert,281,24,3e-05,,6,,test,,0.9269437811146639,0.06769537083125933,0.203086112493778,0.101543056246889,1601,5619,91200,408
bert,281,24,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr3e-05_f7_ep4,7,,dev,0.09493665874077614,0.9671145829117255,0.11815384615384615,0.09556993529118965,0.10566868464501927,1817,1433,95386,192
bert,281,24,3e-05,,7,,test,,0.9579726418946509,0.14388860237235687,0.10197368421052631,0.11935828877005347,2457,1660,93564,279
bert,281,24,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr3e-05_f8_ep3,8,,dev,0.15328451352759023,0.956420988158432,0.08137629710540688,0.05445906432748538,0.06525071162688854,2587,1682,93542,149
bert,281,24,3e-05,,8,,test,,0.9564050089155455,0.1104199066874028,0.12353197042192257,0.11660849928146172,2015,2288,94117,284
bert,281,24,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr3e-05_f9_ep4,9,,dev,0.09704917885146026,0.9187266980061598,0.0701517199939913,0.20313179643323184,0.10428762840553818,1832,6190,90215,467
bert,281,24,3e-05,,9,,test,,0.9406211936662606,0.1402451693330563,0.261425251742835,0.18255578093306285,1907,4138,95084,675
bert,281,24,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr3e-05_f10_ep2,10,,dev,0.2524402611293739,0.9601882047856666,0.169438202247191,0.14601084430673897,0.15685458706053673,2205,1848,97374,377
bert,281,24,3e-05,,10,,test,,0.9565915075707703,0.10499820208558072,0.14434008897676717,0.12156536219816819,1731,2489,92704,292
bert,281,24,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr5e-05_ffan_ep2,fan,,dev,0.2169887839129778,0.9359582542694497,0.12274220032840723,0.21326676176890158,0.15581031787389266,1103,2137,47053,299
bert,281,24,5e-05,,fan,,test,,0.9369809964867455,0.12747336377473364,0.2793994995829858,0.1750718578521035,864,2293,46604,335
bert,281,24,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr5e-05_f1_ep2,1,,dev,0.2575487448983871,0.9157546082949308,0.08448996092170867,0.30993573900148297,0.13278271918678528,1396,6794,88399,627
bert,281,24,5e-05,,1,,test,,0.9159304587453396,0.10620937629650118,0.29504417979254705,0.15619280048810252,1835,6463,89638,768
bert,281,24,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr5e-05_f2_ep3,2,,dev,0.1734029781353429,0.9364463446263576,0.11056876061120544,0.20015366884364194,0.14244702665755296,2082,4191,91910,521
bert,281,24,5e-05,,2,,test,,0.9105886306135358,0.09510281385281386,0.22966350865730153,0.13450684014158615,2358,6689,91434,703
bert,281,24,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr5e-05_f3_ep4,3,,dev,0.1066653390073207,0.9321829538266919,0.10578718108276292,0.1666122182293368,0.12940877949758944,2551,4311,93812,510
bert,281,24,5e-05,,3,,test,,0.9455950635386119,0.09618573797678276,0.14374225526641884,0.11525086934923001,2073,3270,92517,348
bert,281,24,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr5e-05_f4_ep1,4,,dev,0.32960004417865135,0.9344554415118931,0.09170394469296463,0.1862866584056175,0.12290502793296089,1970,4467,91320,451
bert,281,24,5e-05,,4,,test,,0.9389193340806244,0.1494537208822923,0.2918679549114332,0.19768234492160872,1759,4126,89738,725
bert,281,24,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr5e-05_f5_ep4,5,,dev,0.12935636651332486,0.9589093701996928,0.14931050879695673,0.12640901771336555,0.1369086548942664,2170,1789,92075,314
bert,281,24,5e-05,,5,,test,,0.9634573520680784,0.13574423480083858,0.11246200607902736,0.12301116124436003,2044,1649,97108,259
bert,281,24,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr5e-05_f6_ep4,6,,dev,0.11218795252314426,0.9460221650504651,0.10040567951318459,0.17194963091619628,0.12678085481030896,1907,3548,95209,396
bert,281,24,5e-05,,6,,test,,0.9435483870967742,0.07337476099426386,0.1528123444499751,0.0991441950589375,1702,3877,92942,307
bert,281,24,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr5e-05_f7_ep3,7,,dev,0.16517647219410214,0.9517140891245396,0.08123673840557745,0.1333997013439522,0.10097965335342879,1741,3031,93788,268
bert,281,24,5e-05,,7,,test,,0.9428848509595753,0.09698336622497886,0.12573099415204678,0.10950183033582683,2392,3203,92021,344
