84fox0	0	a	WASHINGTON -- Real estate tycoon Donald Trump said Thursday he has doubts about whether President Obama was born in the United States and has sent investigators to Hawaii looking for answers.	0
84hpo18	1	a	"He signaled he did, saying, ""And they cannot believe what they're finding. And I'm serious."""	1
84fox5	0	a	"""His grandmother in Kenya said he was born in Kenya, and she was there and witnessed the birth."	0
84nyt14	0	a	But a release from Mr. Seel’s office about the planned meeting noted that Mr. Trump “has brought the issue of President Barack Obama failing to provide a birth certificate front and center recently.”	0
84nyt4	1	a	“I’m honored to get the ability to meet with him and discuss it, and I want to thank him for being such a supporter of this issue.”	1
84fox11	0	a	"Trump, who placed second in an NBC/ Wall Street Journal poll of potential 2012 Republican candidates, said he will decide by June whether to run, and if he is the GOP nominee, ""I'd like to beat him straight up,"" not on the basis of the question of where Obama was born."	0
84fox4	0	a	Trump said when he started seriously considering a presidential bid a few weeks back, he thought the president was native-born, but now he's not so sure.	0
84hpo20	0	a	"""I wish I didn't have to do it,"" he said."	0
84hpo29	0	a	"The world laughs at us. They won't be laughing if I'm elected president."""	0
84hpo27	0	a	"Of Obama, he said, ""I want him to do well. ..."	0
84fox23	0	a	"""I love this country, but this country is going to hell. ..."	0
84nyt9	0	a	But polls show that many Republicans continue to believe that Mr. Obama was not born in this country, and therefore is not eligible to be president.	0
84hpo1	0	a	Trump told NBC News in an interview that plans to decide by June whether to run.	0
84hpo25	0	a	"He said Obama ""doesn't have a doctrine (on foreign affairs.)"	0
84nyt1	0	a	In his latest embrace of the birther strategy, Mr. Trump has invited Tea Party leaders and a legislator from Arizona to his office in Manhattan on Friday morning to discuss a bill moving through the Arizona legislature that would require candidates for president to prove that they are natural born citizens.	0
84hpo9	0	a	How come-- forget about birth certificates. Let's say there's no birth certificate.	0
84nyt5	0	a	In an interview shown Thursday on the “Today” show, Mr. Trump told Meredith Vieira that he had “real doubts” about whether Mr. Obama was born in this country, and that he has sent his own investigators to Hawaii to research the issue.	0
84nyt3	0	a	“Of course I was surprised, who wouldn’t be?” said the legislator, Representative Carl Seel.	0
84hpo15	0	a	"""Today"" show host Meredith Vieira asked Trump, ""You've been privy to all of this to know this?"""	0
81nyt6	0	a	“Our founding was built by people who were political philosophers, and we need to get back to that, away from this kind of cheap political rhetoric of right and left.”	0
81fox6	1	a	Last month, a feisty crowd of Brat supporters booed Cantor in front of his family at a local party convention.	1
81fox10	0	a	Brat is married and has two children, an 11-year-old daughter and a 15-year-old son.	0
81nyt19	0	a	Instead, he relied mostly on state and local activists.	0
81nyt42	0	a	Congressional Democrats were ecstatic, and so stunned by Mr. Cantor’s loss that many admitted they did not even know who the Democratic challenger was.	0
81hpo0	0	a	Dave Brat celebrated his stunning victory over House Majority Leader Eric Cantor (R-Va.) for the Republican nomination on Tuesday night in a phone interview with Fox News' Sean Hannity.	0
81nyt26	0	a	Within the Republican Party, he was seen as a star, with the ability to tap into the energy of the House’s more conservative members while at the same time not alienating the party’s establishment wing.	0
81nyt41	0	a	“I’m in shock,” said Representative Patrick T. McHenry, Republican of North Carolina.	0
81nyt3	0	a	During a short concession speech late Tuesday, Mr. Cantor did not try to analyze his defeat or cast blame, saying only that he knew he had disappointed his supporters.	0
81hpo13	0	a	"""There's nothing hard right or far right about anything."	0
81nyt44	0	a	“I never thought I’d see the day that Eric Cantor would be losing his primary,” said Representative Louise M. Slaughter of New York, the senior Democrat on the House Rules Committee.	0
81nyt34	0	a	“He was the only conduit they have to express their anger right now.	0
81hpo14	0	a	"I just believe in the ideas and that ideas matter in history."""	0
81hpo2	0	a	"""If you go door to door knocking, the American people know the country is headed in the wrong direction,"" Brat said."	0
81nyt13	0	a	Ms. Ingraham, one of the few high-profile conservatives to put her muscle behind Mr. Brat, said on Fox News on Tuesday night that the primary results were “an absolute repudiation of establishment politics” and that Republican leaders should take note.	0
81nyt4	0	a	In victory, Mr. Brat said that his candidacy had resonated with voters who believed that politics had been dumbed down by partisan infighting.	0
81nyt18	0	a	Mr. Brat had little help from national groups that have funded other Tea Party challengers.	0
81nyt9	0	a	His defeat will reverberate in the capital and could have major implications for any chance of an immigration overhaul.	0
81nyt43	0	a	An informal dinner party at the Georgetown apartment of Representative Nancy Pelosi of California, the Democratic leader, turned into a celebration.	0
81nyt20	1	a	Larry Nordvig, executive director of the Richmond Tea Party, said the national groups were not aware of “how much activity was going on underneath the surface down here and how large the ABC — Anybody But Cantor — mentality was.”	1
81fox4	0	a	However, Brat offset the cash disadvantage with endorsements from conservative activists like radio host Laura Ingraham and with help from local Tea Party activists angry at Cantor.	0
81nyt1	0	a	The result delivered a major jolt to the Republican Party — Mr. Cantor had widely been considered the top candidate to succeed Speaker John A. Boehner — and it has the potential to change both the debate in Washington on immigration and, possibly, the midterm elections.	0
81nyt33	0	a	“There are some very angry people upset with the status quo, and Eric became part of that,” said former Representative Thomas M. Davis III, a Virginia Republican.	0
81nyt7	0	a	He will face Jack Trammell, a Democrat who is also a professor at Randolph-Macon, this fall in the heavily Republican district.	0
81nyt10	0	a	Mr. Cantor, 51, who is in his seventh term, had sought to counter Mr. Brat’s accusations that he was too willing to compromise on immigration.	0
81nyt30	0	a	Mr. Cantor received what amounted to a warning shot from local Republicans at a district convention last month in Henrico County, his political home base, when conservatives ousted one of his loyalists as Republican chairman while he looked on.	0
81nyt21	0	a	In a February interview, Mr. Brat spoke of the difficulty he had in rounding up conservative support despite meeting with powerful groups and donors to try to convince them that he was worth the investment.	0
81fox1	0	a	So who is Dave Brat, and how did he pull off such a stunning win?	0
81fox8	0	a	In addition to teaching, he has served on the state Joint Advisory Board of Economists and served as the president of the Virginia Association of Economists.	0
81nyt25	0	a	Mr. Cantor had won primaries in his district, which stretches from Richmond to the Washington suburbs, with as much as 79 percent of the vote, and he won the general election race for a seventh term in 2012 with 58 percent.	0
81nyt14	1	a	“He really just didn’t have very much money, but what he did have was a lot of heart,” she said of Mr. Brat.	1
81nyt28	0	a	Mr. Cantor was strongly opposed, for instance, to the so-called grand bargain negotiations on the budget between the speaker and President Obama.	0
81nyt11	0	a	The majority leader, who had raised $5.4 million for the campaign, blanketed Virginia’s Seventh Congressional District with fliers and television advertisements in which he emphasized that he opposed an “amnesty” policy.	0
81nyt8	0	a	Republicans were so sure that Mr. Cantor would win that most party leaders had been watching for how broad his victory would be.	0
81hpo9	0	a	"""I'm not holding anyone's feet to the fire but it wasn't a contest between the tea party and the Republicans and all this,"" he said."	0
81nyt15	0	a	“I think there will be a lot of people out there saying this could be the beginning of something really big for the Republican Party.”	0
81nyt0	0	a	WASHINGTON — In one of the most stunning primary election upsets in congressional history, the House majority leader, Eric Cantor, was soundly defeated on Tuesday by a Tea Party-backed economics professor who had hammered him for being insufficiently conservative.	0
81hpo11	0	a	"I ran on the Republican principles."""	0
81hpo12	0	a	"""I've been a conservative my whole life,"" he added."	0
81nyt45	0	a	Ms. Pelosi said, “I still can’t even believe it.”	0
81nyt40	0	a	Reaching that pinnacle had, of late, seemed as close as ever, with Washington full of speculation that Mr. Boehner would soon retire.	0
81nyt37	0	a	Many voters also perceived Mr. Cantor as ignoring district concerns as he sought to raise his national profile.	0
81hpo1	0	a	"The tea party-backed candidate attributed his victory to God and to grassroots efforts, calling the win a ""miracle."""	0
81hpo8	0	a	Brat shied away from explicitly identifying as a tea party candidate, saying he ran on Republican principles.	0
81fox5	0	a	Brat cast the congressman as a Washington insider who isn't conservative enough.	0
81hpo3	0	a	"""I attribute [the win] to God... God acted through the people on my behalf."""	0
81nyt27	0	a	In the House, his relationship with Mr. Boehner reflected some of the larger tensions within the party.	0
81fox0	0	a	House Majority Leader Eric Cantor was beaten Tuesday night by a political novice who is currently working as an economics professor at a small Virginia college.	0
81nyt35	0	a	And when Eric Cantor, a conservative and member of the leadership, is too moderate, it sends a chilling effect to other Republicans and makes it that much harder to cross over and work together.”	0
81nyt24	0	a	But they do not know what’s going on on the ground.”	0
81fox3	0	a	He raised just over $200,000 for his campaign, while Cantor spent more than $1 million in April and May alone to try to beat back his challenge.	0
81nyt12	0	a	But with significant help from conservative talk radio hosts like Laura Ingraham, Mr. Brat was able to galvanize opposition to Mr. Cantor in one of Virginia’s most conservative congressional districts.	0
81fox2	0	a	The 49-year-old teaches at Randolph-Macon College, a small liberal arts school north of Richmond.	0
81hpo5	0	a	But Brat unseated the House majority leader with 56 percent of the vote.	0
81nyt5	0	a	“The American people want to pay attention to serious ideas again,” Mr. Brat said, speaking on Fox News.	0
81nyt23	0	a	Everybody just wants to see the polls, how much money you’ve raised.	0
81nyt29	0	a	Mr. Boehner said Tuesday that he and Mr. Cantor had “been through a lot together,” making “tough choices that come with governing.”	0
81nyt32	0	a	At that point, it was too late to stave off defeat.	0
81nyt22	0	a	“I met with all of them,” he said. “But it’s tough.	0
81nyt17	0	a	It is much rarer for a member of the congressional leadership to lose a primary.	0
81hpo6	0	a	"""The good news is dollars don't vote, people do,"" Brat told Hannity."	0
81fox9	0	a	He also states on his website that he is active in his local Republican party, and has often served as commentator on economic issues for local media.	0
81nyt38	0	a	He kept a home in suburban Richmond and sent his children to school there, but he spent much of his time in recent years traveling across the country to raise money and campaign for Republican candidates.	0
81hpo10	0	a	"""Although I have tremendous tea party support and just wonderful people in the tea party and grassroots helping me out, and they're clearly responsible for the win..."	0
81fox7	0	a	Brat received his doctorate from American University, his master's from Princeton Theological Seminary and his bachelor's from Hope College.	0
81nyt16	0	a	Mr. Cantor’s loss recalled the defeat of former Speaker Thomas S. Foley, a Democrat who lost to a little-known Republican, George Nethercutt, in the 1994 general elections that delivered control of Congress to the Republicans.	0
81nyt31	0	a	Yet he seemed to recognize the seriousness of the threat only in the final weeks of the campaign, when he suddenly shifted his advertising and began sending aides from Washington to his district.	0
81nyt39	0	a	It was all part of his ambition to become speaker of the House, having begun his career as the driver to his predecessor, Representative Thomas J. Bliley Jr.	0
81hpo4	0	a	Cantor was expected to defeat Brat by a wide margin, outraising the college professor $5.4 million to $200,000.	0
81nyt2	0	a	With just over $200,000, David Brat, a professor at Randolph-Macon College in Ashland, Va., toppled Mr. Cantor, repeatedly criticizing him for being soft on immigration and contending that he supported what critics call amnesty for immigrants in the country illegally.	0
81hpo7	0	a	"""I think the people are just ready for some major changes in this country."""	0
81nyt36	1	a	As for the prospects of an immigration overhaul now, Mr. Davis said: “How do you get that or anything done now? Eric is too liberal? This was the guy holding Boehner back.”	1
96nyt10	0	a	The term “deep state” typically refers to a shadow government of agency officials who secretly plot to influence policy; they are usually associated with countries that have authoritarian elements that undercut democratically elected leaders.	0
96nyt1	0	a	WASHINGTON — President Trump made his first “Crooked Hillary” Twitter post less than 48 hours into the new year on Tuesday, accusing a former Clinton aide of “disregarding basic security protocols,” and calling his own Justice Department a “deep state.”	0
96hpo5	0	a	Trump and his right-wing allies continue to raise the issue.	0
96nyt15	0	a	Mrs. Clinton, in a book released last year, said Mr. Comey’s disclosure hurt her campaign’s momentum and helped Mr. Trump win the election.	0
96hpo6	0	a	Trump also said in his tweet that the Justice Department must act on “Comey and others,” a reference to former FBI Director James Comey, who was leading the investigation into whether Trump’s campaign colluded with Russia to influence the election until Trump fired him in May.	0
96fox6	0	a	“Deep State Justice Dept must finally act?	0
96fox11	1	a	At least four of the documents were marked “classified.”	1
96nyt16	0	a	In his Twitter post, Mr. Trump also referred to the case of a Navy sailor who was jailed for taking pictures inside a military submarine.	0
96fox13	0	a	Abedin also sent passwords for her government laptop to her Yahoo account on Aug. 24, 2009.	0
96hpo3	0	a	The emails, disclosed in response to a Freedom of Information Act lawsuit filed by the conservative group Judicial Watch, were uncovered during the 2016 presidential campaign, according to Politico, part of the FBI’s probe into Clinton’s use of a private email server during her time as secretary of state.	0
96nyt5	0	a	The Twitter post on Tuesday morning followed an article in The Daily Caller, a conservative publication that Mr. Trump closely monitors.	0
96fox7	0	a	Also on Comey & others.”	0
96hpo1	0	a	WASHINGTON ― President Donald Trump on Tuesday renewed his attack on his “deep state” Justice Department, and said a top aide to 2016 election rival Hillary Clinton should be jailed.	0
96nyt7	0	a	Yahoo was hacked in 2013, which affected all three billion of its accounts.	0
96fox15	0	a	Former FBI Director James Comey, who led the Clinton email investigation, said during a congressional hearing last year that he believed Abedin forwarded emails to Weiner for him to print out so that she could give them to Clinton.	0
96nyt11	0	a	On Friday, the State Department released about 3,000 of Ms. Abedin’s work-related emails.	0
96fox1	0	a	"President Trump went after ""Crooked"" Hillary Clinton aide Huma Abedin on Tuesday, appearing to call on the “Deep State” Justice Department to look at potential security issues in her handling of classified material after a recent email dump."	0
96hpo7	1	a	Trump, in tweets and interviews, has repeatedly sought to undermine his Justice Department and FBI as the Russia probe has intensified.	1
96nyt0	0	a	Trump Accuses Former Clinton Aide of Failing to Follow Security Protocols	0
96hpo9	1	a	Last week, Trump asserted in a New York Times interview that he had the “absolute right to do what I want to do with the Justice Department.”	1
96fox17	0	a	The discovery of those records reopened the case against Clinton, several months after Comey said he wasn’t recommending any charges be filed in the case.	0
96fox5	1	a	Jail!” Trump tweeted early Tuesday.	1
96hpo2	1	a	Trump, returning to Washington after spending the holidays at his Florida resort, posted an early-morning tweet lashing out at former Clinton aide Huma Abedin, apparently in response to Abedin emails released by the State Department on Friday.	1
96fox2	0	a	“Crooked Hillary Clinton’s top aide, Huma Abedin, has been accused of disregarding basic security protocols.	0
96nyt14	0	a	James B. Comey, the former F.B.I. director, had notified Congress shortly before the 2016 election about the existence of newly discovered emails that could be relevant to the closed investigation into Mrs. Clinton’s use of a private email server while secretary of state.	0
96fox4	0	a	Remember sailors pictures on the submarine?	0
96hpo4	0	a	Abedin reportedly forwarded State Department emails, including some that contained passwords, to a personal account.	0
96nyt6	0	a	The article said the aide, Huma Abedin, forwarded some government passwords to her private Yahoo email account in 2009, when Mrs. Clinton was secretary of state.	0
96fox16	0	a	Abedin’s emails shook the 2016 presidential race, as Comey told Congress on Oct. 28, 2016, just days before the election, that the FBI had found more of Clinton’s messages on Weiner’s laptop as they investigated a sexting case against him.	0
96fox3	0	a	She put Classified Passwords into the hands of foreign agents.	0
96nyt3	1	a	Almost 14 months after the election, Mr. Trump has kept up a regular drumbeat of attacks on Mrs. Clinton.	1
96nyt12	0	a	The emails were found on the laptop of Ms. Abedin’s now estranged husband, Anthony D. Weiner, and were released as part of a public records request.	0
96fox8	0	a	Trump was referring to U.S. Navy Sailor Kristian Saucier, who was put in prison for taking unauthorized photos inside a nuclear submarine.	0
96hpo0	0	a	Trump Attacks Justice Department As 'Deep State,' Calls For Jailing Top Clinton Aide	0
96fox0	0	a	'Jail!' Trump slams 'crooked' Hillary aide Huma, calls on 'Deep State' DOJ to act	0
96fox14	0	a	In 2013, Yahoo was hacked, and the company said in a statement that “all Yahoo user accounts were affected” by the theft.	0
96nyt13	1	a	The emails found on Mr. Weiner’s computer are a sore spot for Mrs. Clinton.	1
96fox10	0	a	The president’s tweet comes after the State Department, in a Friday news dump, released a batch of emails from Abedin’s account that were discovered by the FBI on a laptop belonging to her estranged husband, Anthony Weiner.	0
96fox9	0	a	He seemed to suggest a double standard is at play, compared with the lack of punishment for Clinton and her aides.	0
96nyt4	0	a	Last year, Mr. Trump also criticized the Justice Department and Attorney General Jeff Sessions for not pursuing investigations of his political opponents.	0
96nyt8	0	a	After the breach, the data was offered for sale by a hacking collective based in Eastern Europe.	0
96fox18	1	a	Comey at the time said Clinton was “extremely careless” in her handling of classified emails on her private server.	1
96nyt17	0	a	According to a report in Fox News, the sailor had hoped to receive a pardon from the president, but has not.	0
96nyt9	0	a	Mr. Trump also implored his administration to investigate Ms. Abedin.	0
96fox12	0	a	Abedin also forwarded sensitive State Department emails to her personal Yahoo email account before every Yahoo account was hacked, first reported by the Daily Caller.	0
96hpo8	0	a	He has criticized Attorney General Jeff Sessions numerous times for recusing himself from supervising the Russia investigation, and claims to have the right to direct government investigations himself.	0
96nyt2	0	a	Attacking Hillary Clinton, his former Democratic opponent from the 2016 presidential election, and taking aim at his own Justice Department struck familiar tones for the new year.	0
11nyt5	0	a	“We really have no choice but to build a powerful wall or steel barrier,” Mr. Trump said.	0
11fox0	1	a	President Trump said Friday that he will support a short-term spending bill to re-open the government, temporarily ending the partial government shutdown that has dragged on for more than a month -- despite a day earlier saying Republicans would not “cave” on his demands for funding for a wall on the southern border.	1
11fox6	0	a	The shutdown was sparked by disagreement over President Trump’s demand for $5.7 billion in funding for a wall or steel barrier on the southern border. 	0
11hpo4	1	a	The announcement comes on the 35th day of the longest shutdown in United States history and is a clear cave by Trump, whose impasse over the budget stems from his demands for $5.7 billion in funds for his long-promised wall along the U.S.-Mexico border ― a project Democratic lawmakers say is a firm deal-breaker.	1
11fox17	0	a	“DHS employees who protect the traveling public, investigate and counter terrorism, and protect critical infrastructure should not have to rely on the charitable generosity of others for assistance in feeding their families and paying their bills while they steadfastly focus on the mission at hand,” the letter said. 	0
11fox16	1	a	Every former secretary of the Department of Homeland Security, including former White House chief of staff John Kelly, sent a letter to the president and Congress on Thursday asking them restore the department’s funding.	1
11nyt41	0	a	Few lawmakers even in the president’s own party saw it that way.	0
11nyt43	0	a	With polls showing the president enduring most of the blame by the public, Republicans led by Senator Mitch McConnell of Kentucky, the majority leader, pressured Mr. Trump to agree to the temporary truce.	0
11nyt31	0	a	But other costs will be more permanent.	0
11fox2	0	a	He said the deal would keep the government open for three weeks until Feb. 15 and that a bill would go before the Senate immediately. 	0
11nyt57	0	a	“It’s a matter of the extent we want to keep losing.”	0
11fox14	0	a	The partial closure of the government has led to hundreds of thousands of workers furloughed or working without pay, with groups representing the workers increasing their calls for D.C. to end the deadlock and get workers paid again. 	0
11fox10	0	a	"After bills to re-open the government failed in the Senate Thursday, Trump signaled that a ""large down payment"" on funding, potentially less than the $5.7 billion, could be sufficient to end the stalemate. "	0
11hpo6	1	a	Throughout the shutdown, Trump’s reputation has suffered across parties as airports have grappled with severe delays and federal workers have gone without paychecks, putting many at risk of losing their homes, defaulting on loans and missing other crucial payments.	1
11nyt25	0	a	“The State of the Union is not planned now,” Ms. Pelosi said.	0
11hpo7	0	a	Trump’s statement comes a day after the Senate failed to pass his proposal to reopen the government with border wall funding in exchange for temporary legal protection for some undocumented immigrants.	0
11fox13	0	a	"""If they come to a reasonable agreement, I would support that,"" Trump told reporters."	0
11nyt13	0	a	On Capitol Hill, though, jittery lawmakers from both parties greeted the news with relief.	0
11hpo13	1	a	“The solution to this impasse was to separate funding the government from our disagreements over border security,” Schumer said, adding that “we can never hold American workers hostage again.”	1
11nyt0	0	a	WASHINGTON — President Trump agreed on Friday to reopen the federal government for three weeks while negotiations continued over how to secure the nation’s southwestern border, backing down after a monthlong standoff failed to force Democrats to give him billions of dollars for his long-promised wall.	0
11nyt49	1	a	Mr. McConnell, who viewed the shutdown as unnecessary from the start, found Mr. Trump eager to end the impasse, and in a series of calls, they ironed out the details.	1
11nyt36	1	a	Mr. Trump offered no explanation for his surrender, nor did he acknowledge that it was one.	1
11nyt58	0	a	At another point, during an exchange first reported by The Washington Post, Senator Ron Johnson, Republican of Wisconsin, vented at Mr. McConnell for putting Republicans in the position of having to vote on two competing approaches to reopen the government — one Republican and one Democratic — without consulting them first.	0
11nyt27	1	a	As he announced the deal, Mr. Trump paid tribute to the federal workers who have endured five weeks without pay, expressing sympathy for them in a way he had not until now.	1
11hpo10	0	a	“We’re going in that direction but we’re not to that place,” said Pelosi.	0
11nyt10	0	a	The surprise announcement was a remarkable surrender for a president who made the wall his nonnegotiable condition for reopening the government and a centerpiece of his political platform.	0
11nyt3	1	a	The plan includes none of the money for the wall that Mr. Trump had demanded and was essentially the same approach that he rejected at the end of December and that Democrats have advocated since, meaning he won nothing concrete during the impasse.	1
11nyt46	0	a	A Democratic bill, which would have reopened the government with no strings attached, received more votes than the bill backed by Mr. Trump, which included temporary protections for some undocumented immigrants in exchange for $5.7 billion for his proposed border wall.	0
11nyt20	0	a	But Speaker Nancy Pelosi stated plainly that any compromise would not include money for a new border wall, which Democrats view as ineffective and overly costly even though many have supported border fencing in the past.	0
11fox7	0	a	Democrats countered initially with $1.3 billion for general border security, while Trump said initially he would not sign anything without wall funding.	0
11nyt26	0	a	“When government is open we will discuss a mutually agreeable date.”	0
11fox15	1	a	Many workers missed their second paycheck on Friday.	1
11nyt12	1	a	“Good news for George Herbert Walker Bush: As of today, he is no longer the biggest wimp ever to serve as President of the United States,” the commentator Ann Coulter, who has aggressively pushed Mr. Trump to keep his campaign promise on the wall, wrote on Twitter.	1
11nyt40	0	a	Mr. Trump began his remarks as if he had actually emerged victorious, saying that he was “very proud to announce” what he called “a deal to end the shutdown and reopen the federal government.”	0
11fox4	0	a	The deal appeared to include no money for a wall or steel barrier, but he said he hoped negotiations would continue to come to an agreement on wall funding.	0
11fox20	1	a	However, Democrats rejected the plan even before Trump announced it, and a Senate version of the plan failed to get the 60 votes needed on Thursday. 	1
11nyt16	0	a	“None of us are willing to go through this again,” said Senator Lisa Murkowski of Alaska, referring to a half-dozen Republicans who voted on Thursday for a Democratic measure to reopen the government for two weeks.	0
11nyt14	0	a	Mr. Trump relented as the effects of the shutdown were rippling with ever greater force across the economy, with fallout far beyond paychecks.	0
